33.3004 	EXP 	pTrial: autoDraw = False
33.3169 	EXP 	iTrial: autoDraw = True
33.3169 	EXP 	tTrial: autoDraw = True
33.9009 	EXP 	tTrial: autoDraw = False
34.0397 	EXP 	New trial (rep=0, index=20): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_102.png'), ('pc_file_name', 'stimuli\\block_03_trial_102.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 7)])
34.0579 	DATA 	Keypress: z
34.0625 	EXP 	iTrial: autoDraw = False
34.0625 	EXP 	tTrial: autoDraw = False
34.0625 	EXP 	pTrial: autoDraw = False
34.0625 	EXP 	iTrial: size = array([0.9, 0.9])
34.0625 	EXP 	iTrial: image = 'stimuli/block_03_trial_102.png'
34.0625 	EXP 	pTrial: autoDraw = True
34.4515 	EXP 	pTrial: autoDraw = False
34.4684 	EXP 	iTrial: autoDraw = True
34.4684 	EXP 	tTrial: autoDraw = True
34.9564 	DATA 	Keypress: slash
34.9738 	EXP 	New trial (rep=0, index=21): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_105.png'), ('pc_file_name', 'stimuli\\block_03_trial_105.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 8)])
34.9947 	EXP 	iTrial: autoDraw = False
34.9947 	EXP 	tTrial: autoDraw = False
34.9947 	EXP 	pTrial: autoDraw = False
34.9947 	EXP 	iTrial: size = array([0.9, 0.9])
34.9947 	EXP 	iTrial: image = 'stimuli/block_03_trial_105.png'
34.9947 	EXP 	pTrial: autoDraw = True
35.3856 	EXP 	pTrial: autoDraw = False
35.4029 	EXP 	iTrial: autoDraw = True
35.4029 	EXP 	tTrial: autoDraw = True
35.9864 	EXP 	tTrial: autoDraw = False
